feature_path,emotion,gender,mask_emotion,mask_gender
features/03-01-03-01-01-02-14.npy,2,0,1,1
features/03-01-03-02-02-02-14.npy,2,0,1,1
features/03-01-02-01-01-02-14.npy,1,0,1,1
features/03-01-01-01-01-01-14.npy,0,0,1,1
features/03-01-02-02-02-02-14.npy,1,0,1,1
features/03-01-03-01-02-01-14.npy,2,0,1,1
features/03-01-03-02-01-01-14.npy,2,0,1,1
features/03-01-08-01-02-02-14.npy,7,0,1,1
features/03-01-08-02-01-02-14.npy,7,0,1,1
features/03-01-07-02-01-02-14.npy,6,0,1,1
features/03-01-04-02-01-01-14.npy,3,0,1,1
features/03-01-04-01-02-01-14.npy,3,0,1,1
features/03-01-07-01-02-02-14.npy,6,0,1,1
features/03-01-05-02-02-02-14.npy,4,0,1,1
features/03-01-06-02-02-01-14.npy,5,0,1,1
features/03-01-06-01-01-01-14.npy,5,0,1,1
features/03-01-05-01-01-02-14.npy,4,0,1,1
features/03-01-03-02-02-01-14.npy,2,0,1,1
features/03-01-03-01-01-01-14.npy,2,0,1,1
features/03-01-02-02-01-02-14.npy,1,0,1,1
features/03-01-02-01-02-02-14.npy,1,0,1,1
features/03-01-01-01-02-01-14.npy,0,0,1,1
features/03-01-08-02-02-02-14.npy,7,0,1,1
features/03-01-08-01-01-02-14.npy,7,0,1,1
features/03-01-06-01-02-01-14.npy,5,0,1,1
features/03-01-05-01-02-02-14.npy,4,0,1,1
features/03-01-05-02-01-02-14.npy,4,0,1,1
features/03-01-06-02-01-01-14.npy,5,0,1,1
features/03-01-04-01-01-01-14.npy,3,0,1,1
features/03-01-07-01-01-02-14.npy,6,0,1,1
features/03-01-07-02-02-02-14.npy,6,0,1,1
features/03-01-04-02-02-01-14.npy,3,0,1,1
features/03-01-08-02-01-01-14.npy,7,0,1,1
features/03-01-08-01-02-01-14.npy,7,0,1,1
features/03-01-05-01-01-01-14.npy,4,0,1,1
features/03-01-06-01-01-02-14.npy,5,0,1,1
features/03-01-06-02-02-02-14.npy,5,0,1,1
features/03-01-05-02-02-01-14.npy,4,0,1,1
features/03-01-07-01-02-01-14.npy,6,0,1,1
features/03-01-04-01-02-02-14.npy,3,0,1,1
features/03-01-04-02-01-02-14.npy,3,0,1,1
features/03-01-07-02-01-01-14.npy,6,0,1,1
features/03-01-03-02-01-02-14.npy,2,0,1,1
features/03-01-03-01-02-02-14.npy,2,0,1,1
features/03-01-02-02-02-01-14.npy,1,0,1,1
features/03-01-01-01-01-02-14.npy,0,0,1,1
features/03-01-02-01-01-01-14.npy,1,0,1,1
features/03-01-03-02-02-02-13.npy,2,1,1,1
features/03-01-03-01-01-02-13.npy,2,1,1,1
features/03-01-02-02-01-01-13.npy,1,1,1,1
features/03-01-01-01-02-02-13.npy,0,1,1,1
features/03-01-02-01-02-01-13.npy,1,1,1,1
features/03-01-08-02-02-01-13.npy,7,1,1,1
features/03-01-08-01-01-01-13.npy,7,1,1,1
features/03-01-05-01-02-01-13.npy,4,1,1,1
features/03-01-06-01-02-02-13.npy,5,1,1,1
features/03-01-06-02-01-02-13.npy,5,1,1,1
features/03-01-05-02-01-01-13.npy,4,1,1,1
features/03-01-07-01-01-01-13.npy,6,1,1,1
features/03-01-04-01-01-02-13.npy,3,1,1,1
features/03-01-04-02-02-02-13.npy,3,1,1,1
features/03-01-07-02-02-01-13.npy,6,1,1,1
features/03-01-08-02-01-02-13.npy,7,1,1,1
features/03-01-08-01-02-02-13.npy,7,1,1,1
features/03-01-06-01-01-01-13.npy,5,1,1,1
features/03-01-05-01-01-02-13.npy,4,1,1,1
features/03-01-05-02-02-02-13.npy,4,1,1,1
features/03-01-06-02-02-01-13.npy,5,1,1,1
features/03-01-04-01-02-01-13.npy,3,1,1,1
features/03-01-07-01-02-02-13.npy,6,1,1,1
features/03-01-07-02-01-02-13.npy,6,1,1,1
features/03-01-04-02-01-01-13.npy,3,1,1,1
features/03-01-03-02-01-01-13.npy,2,1,1,1
features/03-01-03-01-02-01-13.npy,2,1,1,1
features/03-01-02-02-02-02-13.npy,1,1,1,1
features/03-01-02-01-01-02-13.npy,1,1,1,1
features/03-01-01-01-01-01-13.npy,0,1,1,1
features/03-01-08-01-01-02-13.npy,7,1,1,1
features/03-01-08-02-02-02-13.npy,7,1,1,1
features/03-01-07-02-02-02-13.npy,6,1,1,1
features/03-01-04-02-02-01-13.npy,3,1,1,1
features/03-01-04-01-01-01-13.npy,3,1,1,1
features/03-01-07-01-01-02-13.npy,6,1,1,1
features/03-01-05-02-01-02-13.npy,4,1,1,1
features/03-01-06-02-01-01-13.npy,5,1,1,1
features/03-01-06-01-02-01-13.npy,5,1,1,1
features/03-01-05-01-02-02-13.npy,4,1,1,1
features/03-01-02-01-02-02-13.npy,1,1,1,1
features/03-01-01-01-02-01-13.npy,0,1,1,1
features/03-01-02-02-01-02-13.npy,1,1,1,1
features/03-01-03-01-01-01-13.npy,2,1,1,1
features/03-01-03-02-02-01-13.npy,2,1,1,1
features/03-01-01-01-01-02-13.npy,0,1,1,1
features/03-01-02-01-01-01-13.npy,1,1,1,1
features/03-01-02-02-02-01-13.npy,1,1,1,1
features/03-01-03-01-02-02-13.npy,2,1,1,1
features/03-01-03-02-01-02-13.npy,2,1,1,1
features/03-01-08-01-02-01-13.npy,7,1,1,1
features/03-01-08-02-01-01-13.npy,7,1,1,1
features/03-01-04-02-01-02-13.npy,3,1,1,1
features/03-01-07-02-01-01-13.npy,6,1,1,1
features/03-01-07-01-02-01-13.npy,6,1,1,1
features/03-01-04-01-02-02-13.npy,3,1,1,1
features/03-01-06-02-02-02-13.npy,5,1,1,1
features/03-01-05-02-02-01-13.npy,4,1,1,1
features/03-01-05-01-01-01-13.npy,4,1,1,1
features/03-01-06-01-01-02-13.npy,5,1,1,1
features/03-01-08-02-01-01-09.npy,7,1,1,1
features/03-01-08-01-02-01-09.npy,7,1,1,1
features/03-01-05-01-01-01-09.npy,4,1,1,1
features/03-01-06-01-01-02-09.npy,5,1,1,1
features/03-01-06-02-02-02-09.npy,5,1,1,1
features/03-01-05-02-02-01-09.npy,4,1,1,1
features/03-01-07-01-02-01-09.npy,6,1,1,1
features/03-01-04-01-02-02-09.npy,3,1,1,1
features/03-01-04-02-01-02-09.npy,3,1,1,1
features/03-01-07-02-01-01-09.npy,6,1,1,1
features/03-01-03-02-01-02-09.npy,2,1,1,1
features/03-01-03-01-02-02-09.npy,2,1,1,1
features/03-01-02-02-02-01-09.npy,1,1,1,1
features/03-01-01-01-01-02-09.npy,0,1,1,1
features/03-01-02-01-01-01-09.npy,1,1,1,1
features/03-01-03-02-02-01-09.npy,2,1,1,1
features/03-01-03-01-01-01-09.npy,2,1,1,1
features/03-01-02-02-01-02-09.npy,1,1,1,1
features/03-01-02-01-02-02-09.npy,1,1,1,1
features/03-01-01-01-02-01-09.npy,0,1,1,1
features/03-01-08-02-02-02-09.npy,7,1,1,1
features/03-01-08-01-01-02-09.npy,7,1,1,1
features/03-01-06-01-02-01-09.npy,5,1,1,1
features/03-01-05-01-02-02-09.npy,4,1,1,1
features/03-01-05-02-01-02-09.npy,4,1,1,1
features/03-01-06-02-01-01-09.npy,5,1,1,1
features/03-01-04-01-01-01-09.npy,3,1,1,1
features/03-01-07-01-01-02-09.npy,6,1,1,1
features/03-01-07-02-02-02-09.npy,6,1,1,1
features/03-01-04-02-02-01-09.npy,3,1,1,1
features/03-01-02-01-01-02-09.npy,1,1,1,1
features/03-01-01-01-01-01-09.npy,0,1,1,1
features/03-01-02-02-02-02-09.npy,1,1,1,1
features/03-01-03-01-02-01-09.npy,2,1,1,1
features/03-01-03-02-01-01-09.npy,2,1,1,1
features/03-01-08-01-02-02-09.npy,7,1,1,1
features/03-01-08-02-01-02-09.npy,7,1,1,1
features/03-01-07-02-01-02-09.npy,6,1,1,1
features/03-01-04-02-01-01-09.npy,3,1,1,1
features/03-01-04-01-02-01-09.npy,3,1,1,1
features/03-01-07-01-02-02-09.npy,6,1,1,1
features/03-01-05-02-02-02-09.npy,4,1,1,1
features/03-01-06-02-02-01-09.npy,5,1,1,1
features/03-01-06-01-01-01-09.npy,5,1,1,1
features/03-01-05-01-01-02-09.npy,4,1,1,1
features/03-01-08-01-01-01-09.npy,7,1,1,1
features/03-01-08-02-02-01-09.npy,7,1,1,1
features/03-01-04-02-02-02-09.npy,3,1,1,1
features/03-01-07-02-02-01-09.npy,6,1,1,1
features/03-01-07-01-01-01-09.npy,6,1,1,1
features/03-01-04-01-01-02-09.npy,3,1,1,1
features/03-01-06-02-01-02-09.npy,5,1,1,1
features/03-01-05-02-01-01-09.npy,4,1,1,1
features/03-01-05-01-02-01-09.npy,4,1,1,1
features/03-01-06-01-02-02-09.npy,5,1,1,1
features/03-01-01-01-02-02-09.npy,0,1,1,1
features/03-01-02-01-02-01-09.npy,1,1,1,1
features/03-01-02-02-01-01-09.npy,1,1,1,1
features/03-01-03-01-01-02-09.npy,2,1,1,1
features/03-01-03-02-02-02-09.npy,2,1,1,1
features/03-01-03-02-02-02-07.npy,2,1,1,1
features/03-01-03-01-01-02-07.npy,2,1,1,1
features/03-01-02-02-01-01-07.npy,1,1,1,1
features/03-01-02-01-02-01-07.npy,1,1,1,1
features/03-01-01-01-02-02-07.npy,0,1,1,1
features/03-01-08-02-02-01-07.npy,7,1,1,1
features/03-01-08-01-01-01-07.npy,7,1,1,1
features/03-01-06-01-02-02-07.npy,5,1,1,1
features/03-01-05-01-02-01-07.npy,4,1,1,1
features/03-01-05-02-01-01-07.npy,4,1,1,1
features/03-01-06-02-01-02-07.npy,5,1,1,1
features/03-01-04-01-01-02-07.npy,3,1,1,1
features/03-01-07-01-01-01-07.npy,6,1,1,1
features/03-01-07-02-02-01-07.npy,6,1,1,1
features/03-01-04-02-02-02-07.npy,3,1,1,1
features/03-01-08-02-01-02-07.npy,7,1,1,1
features/03-01-08-01-02-02-07.npy,7,1,1,1
features/03-01-05-01-01-02-07.npy,4,1,1,1
features/03-01-06-01-01-01-07.npy,5,1,1,1
features/03-01-06-02-02-01-07.npy,5,1,1,1
features/03-01-05-02-02-02-07.npy,4,1,1,1
features/03-01-07-01-02-02-07.npy,6,1,1,1
features/03-01-04-01-02-01-07.npy,3,1,1,1
features/03-01-04-02-01-01-07.npy,3,1,1,1
features/03-01-07-02-01-02-07.npy,6,1,1,1
features/03-01-03-02-01-01-07.npy,2,1,1,1
features/03-01-03-01-02-01-07.npy,2,1,1,1
features/03-01-02-02-02-02-07.npy,1,1,1,1
features/03-01-01-01-01-01-07.npy,0,1,1,1
features/03-01-02-01-01-02-07.npy,1,1,1,1
features/03-01-08-01-01-02-07.npy,7,1,1,1
features/03-01-08-02-02-02-07.npy,7,1,1,1
features/03-01-04-02-02-01-07.npy,3,1,1,1
features/03-01-07-02-02-02-07.npy,6,1,1,1
features/03-01-07-01-01-02-07.npy,6,1,1,1
features/03-01-04-01-01-01-07.npy,3,1,1,1
features/03-01-06-02-01-01-07.npy,5,1,1,1
features/03-01-05-02-01-02-07.npy,4,1,1,1
features/03-01-05-01-02-02-07.npy,4,1,1,1
features/03-01-06-01-02-01-07.npy,5,1,1,1
features/03-01-01-01-02-01-07.npy,0,1,1,1
features/03-01-02-01-02-02-07.npy,1,1,1,1
features/03-01-02-02-01-02-07.npy,1,1,1,1
features/03-01-03-01-01-01-07.npy,2,1,1,1
features/03-01-03-02-02-01-07.npy,2,1,1,1
features/03-01-02-01-01-01-07.npy,1,1,1,1
features/03-01-01-01-01-02-07.npy,0,1,1,1
features/03-01-02-02-02-01-07.npy,1,1,1,1
features/03-01-03-01-02-02-07.npy,2,1,1,1
features/03-01-03-02-01-02-07.npy,2,1,1,1
features/03-01-08-01-02-01-07.npy,7,1,1,1
features/03-01-08-02-01-01-07.npy,7,1,1,1
features/03-01-07-02-01-01-07.npy,6,1,1,1
features/03-01-04-02-01-02-07.npy,3,1,1,1
features/03-01-04-01-02-02-07.npy,3,1,1,1
features/03-01-07-01-02-01-07.npy,6,1,1,1
features/03-01-05-02-02-01-07.npy,4,1,1,1
features/03-01-06-02-02-02-07.npy,5,1,1,1
features/03-01-06-01-01-02-07.npy,5,1,1,1
features/03-01-05-01-01-01-07.npy,4,1,1,1
features/03-01-01-01-02-02-06.npy,0,0,1,1
features/03-01-02-01-02-01-06.npy,1,0,1,1
features/03-01-02-02-01-01-06.npy,1,0,1,1
features/03-01-03-01-01-02-06.npy,2,0,1,1
features/03-01-03-02-02-02-06.npy,2,0,1,1
features/03-01-08-01-01-01-06.npy,7,0,1,1
features/03-01-08-02-02-01-06.npy,7,0,1,1
features/03-01-04-02-02-02-06.npy,3,0,1,1
features/03-01-07-02-02-01-06.npy,6,0,1,1
features/03-01-07-01-01-01-06.npy,6,0,1,1
features/03-01-04-01-01-02-06.npy,3,0,1,1
features/03-01-06-02-01-02-06.npy,5,0,1,1
features/03-01-05-02-01-01-06.npy,4,0,1,1
features/03-01-05-01-02-01-06.npy,4,0,1,1
features/03-01-06-01-02-02-06.npy,5,0,1,1
features/03-01-08-01-02-02-06.npy,7,0,1,1
features/03-01-08-02-01-02-06.npy,7,0,1,1
features/03-01-07-02-01-02-06.npy,6,0,1,1
features/03-01-04-02-01-01-06.npy,3,0,1,1
features/03-01-04-01-02-01-06.npy,3,0,1,1
features/03-01-07-01-02-02-06.npy,6,0,1,1
features/03-01-05-02-02-02-06.npy,4,0,1,1
features/03-01-06-02-02-01-06.npy,5,0,1,1
features/03-01-06-01-01-01-06.npy,5,0,1,1
features/03-01-05-01-01-02-06.npy,4,0,1,1
features/03-01-02-01-01-02-06.npy,1,0,1,1
features/03-01-01-01-01-01-06.npy,0,0,1,1
features/03-01-02-02-02-02-06.npy,1,0,1,1
features/03-01-03-01-02-01-06.npy,2,0,1,1
features/03-01-03-02-01-01-06.npy,2,0,1,1
features/03-01-08-02-02-02-06.npy,7,0,1,1
features/03-01-08-01-01-02-06.npy,7,0,1,1
features/03-01-06-01-02-01-06.npy,5,0,1,1
features/03-01-05-01-02-02-06.npy,4,0,1,1
features/03-01-05-02-01-02-06.npy,4,0,1,1
features/03-01-06-02-01-01-06.npy,5,0,1,1
features/03-01-04-01-01-01-06.npy,3,0,1,1
features/03-01-07-01-01-02-06.npy,6,0,1,1
features/03-01-07-02-02-02-06.npy,6,0,1,1
features/03-01-04-02-02-01-06.npy,3,0,1,1
features/03-01-03-02-02-01-06.npy,2,0,1,1
features/03-01-03-01-01-01-06.npy,2,0,1,1
features/03-01-02-02-01-02-06.npy,1,0,1,1
features/03-01-02-01-02-02-06.npy,1,0,1,1
features/03-01-01-01-02-01-06.npy,0,0,1,1
features/03-01-03-02-01-02-06.npy,2,0,1,1
features/03-01-03-01-02-02-06.npy,2,0,1,1
features/03-01-02-02-02-01-06.npy,1,0,1,1
features/03-01-01-01-01-02-06.npy,0,0,1,1
features/03-01-02-01-01-01-06.npy,1,0,1,1
features/03-01-08-02-01-01-06.npy,7,0,1,1
features/03-01-08-01-02-01-06.npy,7,0,1,1
features/03-01-05-01-01-01-06.npy,4,0,1,1
features/03-01-06-01-01-02-06.npy,5,0,1,1
features/03-01-06-02-02-02-06.npy,5,0,1,1
features/03-01-05-02-02-01-06.npy,4,0,1,1
features/03-01-07-01-02-01-06.npy,6,0,1,1
features/03-01-04-01-02-02-06.npy,3,0,1,1
features/03-01-04-02-01-02-06.npy,3,0,1,1
features/03-01-07-02-01-01-06.npy,6,0,1,1
features/03-01-08-02-02-01-01.npy,7,1,1,1
features/03-01-08-01-01-01-01.npy,7,1,1,1
features/03-01-05-01-02-01-01.npy,4,1,1,1
features/03-01-06-01-02-02-01.npy,5,1,1,1
features/03-01-06-02-01-02-01.npy,5,1,1,1
features/03-01-05-02-01-01-01.npy,4,1,1,1
features/03-01-07-01-01-01-01.npy,6,1,1,1
features/03-01-04-01-01-02-01.npy,3,1,1,1
features/03-01-04-02-02-02-01.npy,3,1,1,1
features/03-01-07-02-02-01-01.npy,6,1,1,1
features/03-01-03-02-02-02-01.npy,2,1,1,1
features/03-01-03-01-01-02-01.npy,2,1,1,1
features/03-01-02-02-01-01-01.npy,1,1,1,1
features/03-01-01-01-02-02-01.npy,0,1,1,1
features/03-01-02-01-02-01-01.npy,1,1,1,1
features/03-01-03-02-01-01-01.npy,2,1,1,1
features/03-01-03-01-02-01-01.npy,2,1,1,1
features/03-01-02-02-02-02-01.npy,1,1,1,1
features/03-01-02-01-01-02-01.npy,1,1,1,1
features/03-01-01-01-01-01-01.npy,0,1,1,1
features/03-01-08-02-01-02-01.npy,7,1,1,1
features/03-01-08-01-02-02-01.npy,7,1,1,1
features/03-01-06-01-01-01-01.npy,5,1,1,1
features/03-01-05-01-01-02-01.npy,4,1,1,1
features/03-01-05-02-02-02-01.npy,4,1,1,1
features/03-01-06-02-02-01-01.npy,5,1,1,1
features/03-01-04-01-02-01-01.npy,3,1,1,1
features/03-01-07-01-02-02-01.npy,6,1,1,1
features/03-01-07-02-01-02-01.npy,6,1,1,1
features/03-01-04-02-01-01-01.npy,3,1,1,1
features/03-01-02-01-02-02-01.npy,1,1,1,1
features/03-01-01-01-02-01-01.npy,0,1,1,1
features/03-01-02-02-01-02-01.npy,1,1,1,1
features/03-01-03-01-01-01-01.npy,2,1,1,1
features/03-01-03-02-02-01-01.npy,2,1,1,1
features/03-01-08-01-01-02-01.npy,7,1,1,1
features/03-01-08-02-02-02-01.npy,7,1,1,1
features/03-01-07-02-02-02-01.npy,6,1,1,1
features/03-01-04-02-02-01-01.npy,3,1,1,1
features/03-01-04-01-01-01-01.npy,3,1,1,1
features/03-01-07-01-01-02-01.npy,6,1,1,1
features/03-01-05-02-01-02-01.npy,4,1,1,1
features/03-01-06-02-01-01-01.npy,5,1,1,1
features/03-01-06-01-02-01-01.npy,5,1,1,1
features/03-01-05-01-02-02-01.npy,4,1,1,1
features/03-01-08-01-02-01-01.npy,7,1,1,1
features/03-01-08-02-01-01-01.npy,7,1,1,1
features/03-01-04-02-01-02-01.npy,3,1,1,1
features/03-01-07-02-01-01-01.npy,6,1,1,1
features/03-01-07-01-02-01-01.npy,6,1,1,1
features/03-01-04-01-02-02-01.npy,3,1,1,1
features/03-01-06-02-02-02-01.npy,5,1,1,1
features/03-01-05-02-02-01-01.npy,4,1,1,1
features/03-01-05-01-01-01-01.npy,4,1,1,1
features/03-01-06-01-01-02-01.npy,5,1,1,1
features/03-01-01-01-01-02-01.npy,0,1,1,1
features/03-01-02-01-01-01-01.npy,1,1,1,1
features/03-01-02-02-02-01-01.npy,1,1,1,1
features/03-01-03-01-02-02-01.npy,2,1,1,1
features/03-01-03-02-01-02-01.npy,2,1,1,1
features/03-01-08-01-02-01-08.npy,7,0,1,1
features/03-01-08-02-01-01-08.npy,7,0,1,1
features/03-01-07-02-01-01-08.npy,6,0,1,1
features/03-01-04-02-01-02-08.npy,3,0,1,1
features/03-01-04-01-02-02-08.npy,3,0,1,1
features/03-01-07-01-02-01-08.npy,6,0,1,1
features/03-01-05-02-02-01-08.npy,4,0,1,1
features/03-01-06-02-02-02-08.npy,5,0,1,1
features/03-01-06-01-01-02-08.npy,5,0,1,1
features/03-01-05-01-01-01-08.npy,4,0,1,1
features/03-01-02-01-01-01-08.npy,1,0,1,1
features/03-01-01-01-01-02-08.npy,0,0,1,1
features/03-01-02-02-02-01-08.npy,1,0,1,1
features/03-01-03-01-02-02-08.npy,2,0,1,1
features/03-01-03-02-01-02-08.npy,2,0,1,1
features/03-01-01-01-02-01-08.npy,0,0,1,1
features/03-01-02-01-02-02-08.npy,1,0,1,1
features/03-01-02-02-01-02-08.npy,1,0,1,1
features/03-01-03-01-01-01-08.npy,2,0,1,1
features/03-01-03-02-02-01-08.npy,2,0,1,1
features/03-01-08-01-01-02-08.npy,7,0,1,1
features/03-01-08-02-02-02-08.npy,7,0,1,1
features/03-01-04-02-02-01-08.npy,3,0,1,1
features/03-01-07-02-02-02-08.npy,6,0,1,1
features/03-01-07-01-01-02-08.npy,6,0,1,1
features/03-01-04-01-01-01-08.npy,3,0,1,1
features/03-01-06-02-01-01-08.npy,5,0,1,1
features/03-01-05-02-01-02-08.npy,4,0,1,1
features/03-01-05-01-02-02-08.npy,4,0,1,1
features/03-01-06-01-02-01-08.npy,5,0,1,1
features/03-01-03-02-01-01-08.npy,2,0,1,1
features/03-01-03-01-02-01-08.npy,2,0,1,1
features/03-01-02-02-02-02-08.npy,1,0,1,1
features/03-01-01-01-01-01-08.npy,0,0,1,1
features/03-01-02-01-01-02-08.npy,1,0,1,1
features/03-01-08-02-01-02-08.npy,7,0,1,1
features/03-01-08-01-02-02-08.npy,7,0,1,1
features/03-01-05-01-01-02-08.npy,4,0,1,1
features/03-01-06-01-01-01-08.npy,5,0,1,1
features/03-01-06-02-02-01-08.npy,5,0,1,1
features/03-01-05-02-02-02-08.npy,4,0,1,1
features/03-01-07-01-02-02-08.npy,6,0,1,1
features/03-01-04-01-02-01-08.npy,3,0,1,1
features/03-01-04-02-01-01-08.npy,3,0,1,1
features/03-01-07-02-01-02-08.npy,6,0,1,1
features/03-01-08-02-02-01-08.npy,7,0,1,1
features/03-01-08-01-01-01-08.npy,7,0,1,1
features/03-01-06-01-02-02-08.npy,5,0,1,1
features/03-01-05-01-02-01-08.npy,4,0,1,1
features/03-01-05-02-01-01-08.npy,4,0,1,1
features/03-01-06-02-01-02-08.npy,5,0,1,1
features/03-01-04-01-01-02-08.npy,3,0,1,1
features/03-01-07-01-01-01-08.npy,6,0,1,1
features/03-01-07-02-02-01-08.npy,6,0,1,1
features/03-01-04-02-02-02-08.npy,3,0,1,1
features/03-01-03-02-02-02-08.npy,2,0,1,1
features/03-01-03-01-01-02-08.npy,2,0,1,1
features/03-01-02-02-01-01-08.npy,1,0,1,1
features/03-01-02-01-02-01-08.npy,1,0,1,1
features/03-01-01-01-02-02-08.npy,0,0,1,1
features/tess_YAF_wire_happy.npy,-1,1,0,1
features/tess_OAF_fat_disgust.npy,-1,1,0,1
features/tess_OAF_bought_happy.npy,-1,1,0,1
features/tess_OAF_fit_neutral.npy,-1,1,0,1
features/tess_YAF_dead_fear.npy,-1,1,0,1
features/tess_OAF_join_neutral.npy,-1,1,0,1
features/tess_YAF_hall_happy.npy,-1,1,0,1
features/tess_YAF_hurl_neutral.npy,-1,1,0,1
features/tess_OAF_king_angry.npy,-1,1,0,1
features/tess_OAF_rot_angry.npy,-1,1,0,1
features/tess_YAF_hit_ps.npy,-1,1,0,1
features/tess_OAF_gaze_sad.npy,-1,1,0,1
features/tess_YAF_ripe_fear.npy,-1,1,0,1
features/tess_YAF_dog_neutral.npy,-1,1,0,1
features/tess_OAF_hire_angry.npy,-1,1,0,1
features/tess_OAF_neat_sad.npy,-1,1,0,1
features/tess_YAF_gin_happy.npy,-1,1,0,1
features/tess_YAF_sub_neutral.npy,-1,1,0,1
features/tess_OAF_mouse_sad.npy,-1,1,0,1
features/tess_OAF_ripe_disgust.npy,-1,1,0,1
features/tess_YAF_date_disgust.npy,-1,1,0,1
features/tess_YAF_hall_fear.npy,-1,1,0,1
features/tess_OAF_voice_disgust.npy,-1,1,0,1
features/tess_YAF_laud_neutral.npy,-1,1,0,1
features/tess_YAF_numb_angry.npy,-1,1,0,1
features/tess_YAF_cause_fear.npy,-1,1,0,1
features/tess_YAF_seize_angry.npy,-1,1,0,1
features/tess_YAF_rag_disgust.npy,-1,1,0,1
features/tess_OAF_take_angry.npy,-1,1,0,1
features/tess_OAF_page_sad.npy,-1,1,0,1
features/tess_YAF_dime_sad.npy,-1,1,0,1
features/tess_OAF_ripe_ps.npy,-1,1,0,1
features/tess_YAF_pick_angry.npy,-1,1,0,1
features/tess_OAF_take_ps.npy,-1,1,0,1
features/tess_OAF_calm_angry.npy,-1,1,0,1
features/tess_OAF_third_fear.npy,-1,1,0,1
features/tess_OAF_fall_neutral.npy,-1,1,0,1
features/tess_OAF_pain_ps.npy,-1,1,0,1
features/tess_YAF_shack_neutral.npy,-1,1,0,1
features/tess_OAF_yes_fear.npy,-1,1,0,1
features/tess_YAF_love_happy.npy,-1,1,0,1
features/tess_YAF_raise_disgust.npy,-1,1,0,1
features/tess_OAF_peg_happy.npy,-1,1,0,1
features/tess_YAF_gaze_happy.npy,-1,1,0,1
features/tess_YAF_kite_happy.npy,-1,1,0,1
features/tess_OAF_rush_disgust.npy,-1,1,0,1
features/tess_OAF_turn_ps.npy,-1,1,0,1
features/tess_YAF_turn_sad.npy,-1,1,0,1
features/tess_OAF_sheep_disgust.npy,-1,1,0,1
features/tess_YAF_came_ps.npy,-1,1,0,1
features/tess_OAF_chalk_angry.npy,-1,1,0,1
features/tess_YAF_dime_neutral.npy,-1,1,0,1
features/tess_YAF_should_fear.npy,-1,1,0,1
features/tess_YAF_team_happy.npy,-1,1,0,1
features/tess_OAF_doll_neutral.npy,-1,1,0,1
features/tess_OAF_thin_fear.npy,-1,1,0,1
features/tess_OAF_fit_angry.npy,-1,1,0,1
features/tess_OAF_lose_fear.npy,-1,1,0,1
features/tess_OAF_size_ps.npy,-1,1,0,1
features/tess_YAF_bar_neutral.npy,-1,1,0,1
features/tess_OAF_haze_happy.npy,-1,1,0,1
features/tess_OAF_pole_fear.npy,-1,1,0,1
features/tess_OAF_kick_fear.npy,-1,1,0,1
features/tess_YAF_jar_happy.npy,-1,1,0,1
features/tess_YAF_white_happy.npy,-1,1,0,1
features/tess_YAF_love_neutral.npy,-1,1,0,1
features/tess_OAF_nag_fear.npy,-1,1,0,1
features/tess_YAF_rot_neutral.npy,-1,1,0,1
features/tess_OAF_lose_ps.npy,-1,1,0,1
features/tess_OAF_check_sad.npy,-1,1,0,1
features/tess_YAF_rag_ps.npy,-1,1,0,1
features/tess_YAF_mouse_angry.npy,-1,1,0,1
features/tess_OAF_bite_sad.npy,-1,1,0,1
features/tess_YAF_pad_sad.npy,-1,1,0,1
features/tess_YAF_bean_neutral.npy,-1,1,0,1
features/tess_OAF_chat_sad.npy,-1,1,0,1
features/tess_OAF_pike_ps.npy,-1,1,0,1
features/tess_OAF_pass_disgust.npy,-1,1,0,1
features/tess_OAF_thin_ps.npy,-1,1,0,1
features/tess_OAF_juice_neutral.npy,-1,1,0,1
features/tess_OAF_met_fear.npy,-1,1,0,1
features/tess_YAF_kite_sad.npy,-1,1,0,1
features/tess_YAF_ditch_disgust.npy,-1,1,0,1
features/tess_YAF_yes_sad.npy,-1,1,0,1
features/tess_OAF_read_happy.npy,-1,1,0,1
features/tess_YAF_whip_angry.npy,-1,1,0,1
features/tess_OAF_dip_fear.npy,-1,1,0,1
features/tess_OAF_hash_fear.npy,-1,1,0,1
features/tess_YAF_fail_fear.npy,-1,1,0,1
features/tess_OAF_mood_fear.npy,-1,1,0,1
features/tess_YAF_pike_sad.npy,-1,1,0,1
features/tess_OAF_bath_fear.npy,-1,1,0,1
features/tess_YAF_mop_angry.npy,-1,1,0,1
features/tess_OAF_far_fear.npy,-1,1,0,1
features/tess_OAF_red_happy.npy,-1,1,0,1
features/tess_OAF_ton_sad.npy,-1,1,0,1
features/tess_YAF_read_ps.npy,-1,1,0,1
features/tess_YAF_mode_ps.npy,-1,1,0,1
features/tess_YAF_pole_neutral.npy,-1,1,0,1
features/tess_YAF_door_disgust.npy,-1,1,0,1
features/tess_YAF_gin_neutral.npy,-1,1,0,1
features/tess_OAF_learn_angry.npy,-1,1,0,1
features/tess_YAF_fail_neutral.npy,-1,1,0,1
features/tess_YAF_pearl_angry.npy,-1,1,0,1
features/tess_OAF_lid_happy.npy,-1,1,0,1
features/tess_OAF_vote_ps.npy,-1,1,0,1
features/tess_YAF_youth_fear.npy,-1,1,0,1
features/tess_OAF_such_fear.npy,-1,1,0,1
features/tess_OAF_knock_sad.npy,-1,1,0,1
